"","CustomerId","Surname","CreditScore","Geography","Gender","Age","Tenure","Balance","NumOfProducts","HasCrCard","IsActiveMember","EstimatedSalary","Exited","CreditScoreBins","AgeBins","TenureFactor"
"218","15786308","Millar",730,"Spain","Female",33,"9",0,2,"No","inactive",176576.62,"retained","(720,730]","(30,35]","9"
"219","15659366","Shih",807,"France","Male",43,"1",105799.32,2,"Yes","inactive",34888.04,"exited","(800,810]","(40,45]","1"
"220","15774854","Fuller",592,"France","Male",54,"8",0,1,"Yes","active",28737.71,"exited","(590,600]","(50,55]","8"
"221","15725311","Hay",726,"France","Female",31,"9",114722.05,2,"Yes","active",98178.57,"retained","(720,730]","(30,35]","9"
"222","15787155","Yang",514,"Spain","Male",30,"7",0,1,"No","active",125010.24,"retained","(510,520]","(25,30]","7"
"223","15727829","McIntyre",567,"France","Male",42,"2",0,2,"Yes","active",167984.61,"retained","(560,570]","(40,45]","2"
"224","15733247","Stevenson",850,"France","Male",33,"10",0,1,"Yes","inactive",4861.72,"exited","(840,850]","(30,35]","10"
"225","15568748","Poole",671,"Germany","Male",45,"6",99564.22,1,"Yes","active",108872.45,"exited","(670,680]","(40,45]","6"
"226","15699029","Bagley",670,"France","Male",37,"4",170557.91,2,"Yes","inactive",198252.88,"retained","(660,670]","(35,40]","4"
"227","15774393","Ch'ien",694,"France","Female",30,"9",0,2,"Yes","active",26960.31,"retained","(690,700]","(25,30]","9"
"228","15676895","Cattaneo",547,"Germany","Female",39,"6",74596.15,3,"Yes","active",85746.52,"exited","(540,550]","(35,40]","6"
"229","15637753","O'Sullivan",751,"Germany","Male",50,"2",96888.39,1,"Yes","inactive",77206.25,"exited","(750,760]","(45,50]","2"
"230","15605461","Lucas",594,"Germany","Female",29,"3",130830.22,1,"Yes","inactive",61048.53,"retained","(590,600]","(25,30]","3"
"231","15808473","Ringrose",673,"France","Male",72,"1",0,2,"No","active",111981.19,"retained","(670,680]","(70,75]","1"
"232","15627000","Freeman",610,"France","Male",40,"0",0,2,"Yes","inactive",62232.6,"retained","(600,610]","(35,40]","0"
"233","15787174","Sergeyev",512,"France","Female",37,"1",0,2,"No","active",156105.03,"retained","(510,520]","(35,40]","1"
"234","15723886","Fiore",767,"Germany","Male",20,"3",119714.25,2,"No","active",150135.38,"retained","(760,770]","(17,25]","3"
"235","15704769","Smith",585,"France","Female",67,"5",113978.97,2,"No","active",93146.11,"retained","(580,590]","(65,70]","5"
"236","15772896","Dumetochukwu",763,"Germany","Male",42,"6",100160.75,1,"Yes","inactive",33462.94,"exited","(760,770]","(40,45]","6"
"237","15711540","Pacheco",712,"France","Female",29,"2",0,1,"Yes","active",144375,"retained","(710,720]","(25,30]","2"
"238","15764866","Synnot",539,"Germany","Female",43,"3",116220.5,3,"Yes","inactive",55803.96,"exited","(530,540]","(40,45]","3"
"239","15794056","Johnston",668,"France","Female",46,"2",0,3,"Yes","inactive",89048.46,"exited","(660,670]","(45,50]","2"
"240","15795149","Stevens",703,"France","Male",28,"2",81173.83,2,"No","active",162812.16,"retained","(700,710]","(25,30]","2"
"241","15812009","Grant",662,"Spain","Male",38,"4",0,2,"Yes","inactive",136259.65,"retained","(660,670]","(35,40]","4"
"242","15651001","Tsao",725,"Germany","Female",39,"5",116803.8,1,"Yes","inactive",124052.97,"retained","(720,730]","(35,40]","5"
"243","15813844","Barnes",703,"France","Male",37,"8",105961.68,2,"No","active",74158.8,"retained","(700,710]","(35,40]","8"
"244","15596175","McIntosh",659,"Germany","Male",67,"6",117411.6,1,"Yes","active",45071.09,"exited","(650,660]","(65,70]","6"
"245","15576269","Madison",523,"Spain","Male",34,"7",0,2,"Yes","inactive",62030.06,"retained","(520,530]","(30,35]","7"
"246","15797219","Ifesinachi",635,"France","Female",40,"10",123497.58,1,"Yes","inactive",131953.23,"exited","(630,640]","(35,40]","10"
"247","15685500","Glazkov",772,"Germany","Male",26,"7",152400.51,2,"Yes","inactive",79414,"retained","(770,780]","(25,30]","7"
"248","15599792","Dimauro",545,"France","Female",26,"1",0,2,"Yes","active",199638.56,"retained","(540,550]","(25,30]","1"
"249","15657566","Wieck",634,"Germany","Male",24,"8",103097.85,1,"Yes","active",157577.29,"retained","(630,640]","(17,25]","8"
"250","15772423","Liao",739,"Germany","Male",54,"8",126418.14,1,"Yes","inactive",134420.75,"exited","(730,740]","(50,55]","8"
"251","15628112","Hughes",771,"Germany","Female",36,"5",77846.9,1,"No","inactive",99805.99,"retained","(770,780]","(35,40]","5"
"252","15753754","Morrison",587,"Spain","Female",34,"1",0,2,"Yes","active",97932.68,"retained","(580,590]","(30,35]","1"
"253","15793726","Matveyeva",681,"France","Female",79,"0",0,2,"No","active",170968.99,"retained","(680,690]","(75,80]","0"
"254","15694717","Ku",544,"Germany","Male",37,"2",79731.91,1,"Yes","active",57558.95,"retained","(540,550]","(35,40]","2"
"255","15665834","Cheatham",696,"Spain","Male",28,"8",0,1,"No","inactive",176713.47,"retained","(690,700]","(25,30]","8"
"256","15765297","Yao",766,"Spain","Male",41,"0",0,2,"No","active",34283.23,"retained","(760,770]","(40,45]","0"
"257","15636684","Kirkland",727,"France","Male",34,"10",0,2,"Yes","active",198637.34,"retained","(720,730]","(30,35]","10"
"258","15592979","Rose",671,"Germany","Female",34,"6",37266.67,2,"No","inactive",156917.12,"retained","(670,680]","(30,35]","6"
"259","15750803","Jess",693,"France","Female",30,"6",127992.25,1,"Yes","active",50457.2,"retained","(690,700]","(25,30]","6"
"260","15607178","Welch",850,"Germany","Male",38,"3",54901.01,1,"Yes","active",140075.55,"retained","(840,850]","(35,40]","3"
"261","15713853","Ifeajuna",732,"Germany","Male",42,"9",108748.08,2,"Yes","active",65323.11,"retained","(730,740]","(40,45]","9"
"262","15673481","Morton",726,"Spain","Female",48,"6",99906.19,1,"Yes","inactive",64323.24,"retained","(720,730]","(45,50]","6"
"263","15686776","Rossi",557,"France","Female",32,"6",184686.41,2,"Yes","inactive",14956.44,"retained","(550,560]","(30,35]","6"
"264","15673693","Reppert",682,"France","Female",26,"0",110654.02,1,"No","active",111879.21,"retained","(680,690]","(25,30]","0"
"265","15700696","Kang",738,"Spain","Male",31,"9",79019.8,1,"Yes","active",18606.23,"retained","(730,740]","(30,35]","9"
"266","15813163","Ch'iu",531,"Spain","Female",36,"9",99240.51,1,"Yes","inactive",123137.01,"retained","(530,540]","(35,40]","9"
"267","15653857","Wallis",498,"France","Male",34,"2",0,2,"Yes","active",148528.24,"retained","(490,500]","(30,35]","2"
"268","15777076","Clark",651,"France","Male",36,"7",0,2,"Yes","inactive",13898.31,"retained","(650,660]","(35,40]","7"
"269","15717398","Fielding",549,"Spain","Female",39,"7",0,1,"No","inactive",81259.25,"exited","(540,550]","(35,40]","7"
"270","15799217","Zetticci",791,"Germany","Female",35,"7",52436.2,1,"Yes","inactive",161051.75,"retained","(790,800]","(30,35]","7"
"271","15787071","Dulhunty",650,"Spain","Male",41,"9",0,2,"No","active",191599.67,"retained","(640,650]","(40,45]","9"
"272","15619955","Bevington",733,"Germany","Male",34,"3",100337.96,3,"Yes","inactive",48559.19,"exited","(730,740]","(30,35]","3"
"273","15796505","Boyle",811,"Germany","Female",34,"1",149297.19,2,"Yes","active",186339.74,"retained","(810,820]","(30,35]","1"
"274","15725166","Newton",707,"France","Male",30,"8",0,2,"Yes","inactive",33159.37,"retained","(700,710]","(25,30]","8"
"275","15800116","Bowman",712,"Germany","Male",28,"4",145605.44,1,"No","active",93883.53,"retained","(710,720]","(25,30]","4"
"276","15758685","Dubinina",706,"Spain","Female",37,"7",0,2,"Yes","active",110899.3,"retained","(700,710]","(35,40]","7"
"277","15694456","Toscani",756,"France","Male",62,"3",0,1,"Yes","active",11199.04,"exited","(750,760]","(60,65]","3"
"278","15767339","Chiazagomekpere",777,"France","Female",53,"10",0,2,"Yes","inactive",189992.97,"retained","(770,780]","(50,55]","10"
"279","15683562","Allen",646,"France","Male",35,"6",84026.86,1,"No","active",164255.69,"retained","(640,650]","(30,35]","6"
"280","15782210","K'ung",714,"France","Male",46,"1",0,1,"Yes","inactive",152167.79,"exited","(710,720]","(45,50]","1"
"281","15668893","Wilsmore",782,"France","Male",39,"8",0,2,"Yes","active",33949.67,"retained","(780,790]","(35,40]","8"
"282","15669169","Hargreaves",775,"Spain","Male",29,"10",0,2,"Yes","active",68143.93,"retained","(770,780]","(25,30]","10"
"283","15643024","Huang",479,"Germany","Male",35,"4",138718.92,1,"Yes","active",47251.79,"exited","(470,480]","(30,35]","4"
"284","15699389","Ch'ien",807,"France","Male",42,"7",118274.71,1,"Yes","active",25885.72,"retained","(800,810]","(40,45]","7"
"285","15708608","Wallwork",799,"France","Female",22,"8",174185.98,2,"No","active",192633.85,"retained","(790,800]","(17,25]","8"
"286","15626144","Chu",675,"France","Male",40,"7",113208.86,2,"Yes","inactive",34577.36,"retained","(670,680]","(35,40]","7"
"287","15573112","Kang",602,"Spain","Male",29,"5",103907.28,1,"Yes","inactive",161229.84,"retained","(600,610]","(25,30]","5"
"288","15790678","Davidson",475,"France","Female",32,"8",119023.28,1,"Yes","inactive",100816.29,"retained","(470,480]","(30,35]","8"
"289","15727556","O'Donnell",744,"Spain","Female",26,"5",166297.89,1,"Yes","active",181694.44,"retained","(740,750]","(25,30]","5"
"290","15697307","Nnachetam",588,"Spain","Male",34,"10",0,2,"Yes","inactive",79078.91,"retained","(580,590]","(30,35]","10"
"291","15652266","Chidiebele",703,"Germany","Male",42,"9",63227,1,"No","active",137316.32,"retained","(700,710]","(40,45]","9"
"292","15607098","Ahmed",747,"Spain","Female",41,"5",94521.17,2,"Yes","inactive",194926.86,"retained","(740,750]","(40,45]","5"
"293","15655774","Booth",583,"France","Male",27,"7",0,2,"Yes","inactive",51285.49,"retained","(580,590]","(25,30]","7"
"294","15590241","Chuang",750,"Spain","Female",34,"9",112822.26,1,"No","inactive",150401.53,"exited","(740,750]","(30,35]","9"
"295","15785819","Shao",681,"France","Male",38,"3",0,2,"Yes","active",112491.96,"retained","(680,690]","(35,40]","3"
"296","15723654","Tsao",773,"France","Male",25,"2",135903.33,1,"Yes","inactive",73656.38,"retained","(770,780]","(17,25]","2"
"297","15774510","Tien",714,"France","Female",31,"4",125169.26,1,"Yes","active",106636.89,"retained","(710,720]","(30,35]","4"
"298","15684173","Chang",687,"Spain","Female",44,"7",0,3,"Yes","inactive",155853.52,"exited","(680,690]","(40,45]","7"
"299","15650068","Johnson",511,"France","Male",58,"0",149117.31,1,"Yes","active",162599.51,"retained","(510,520]","(55,60]","0"
"300","15811490","French",627,"France","Male",33,"5",0,2,"Yes","active",103737.82,"retained","(620,630]","(30,35]","5"
"301","15803976","Efremov",694,"France","Female",31,"10",0,2,"Yes","inactive",160990.27,"retained","(690,700]","(30,35]","10"
"302","15682541","Hartley",616,"Spain","Female",36,"6",132311.71,1,"No","inactive",15462.84,"retained","(610,620]","(35,40]","6"
"303","15695699","Calabrese",687,"France","Male",35,"8",0,2,"Yes","inactive",10334.05,"retained","(680,690]","(30,35]","8"
"304","15624188","Chiu",712,"France","Female",33,"6",0,2,"Yes","active",190686.16,"retained","(710,720]","(30,35]","6"
"305","15812191","Brennan",553,"France","Male",33,"4",118082.89,1,"No","inactive",94440.45,"retained","(550,560]","(30,35]","4"
"306","15636673","Onwuatuegwu",667,"France","Male",31,"1",119266.69,1,"Yes","active",28257.63,"retained","(660,670]","(30,35]","1"
"307","15594898","Hewitt",731,"France","Male",43,"2",0,1,"Yes","active",170034.95,"exited","(730,740]","(40,45]","2"
"308","15660211","Shih",629,"Germany","Male",35,"7",156847.29,2,"Yes","inactive",31824.29,"retained","(620,630]","(30,35]","7"
"309","15773972","Balashov",614,"France","Male",50,"4",137104.47,1,"Yes","inactive",127166.49,"exited","(610,620]","(45,50]","4"
"310","15746726","Doyle",438,"Germany","Male",31,"8",78398.69,1,"Yes","inactive",44937.01,"retained","(430,440]","(30,35]","8"
"311","15712287","Pokrovskii",652,"France","Female",80,"4",0,2,"Yes","active",188603.07,"retained","(650,660]","(75,80]","4"
"312","15702919","Collins",729,"Germany","Male",30,"6",63669.42,1,"Yes","inactive",145111.37,"retained","(720,730]","(25,30]","6"
"313","15674398","Russo",642,"France","Male",38,"3",0,2,"No","inactive",171463.83,"retained","(640,650]","(35,40]","3"
"314","15797960","Skinner",806,"Germany","Female",59,"0",135296.33,1,"Yes","inactive",182822.5,"retained","(800,810]","(55,60]","0"
"315","15631868","Robertson",744,"Spain","Male",36,"2",153804.44,1,"Yes","active",87213.33,"retained","(740,750]","(35,40]","2"
"316","15581539","Atkinson",474,"Spain","Male",37,"3",0,2,"No","inactive",57175.32,"retained","(470,480]","(35,40]","3"
"317","15662736","Doyle",559,"France","Male",49,"2",147069.78,1,"Yes","inactive",120540.83,"exited","(550,560]","(45,50]","2"
"318","15666252","Ritchie",706,"Spain","Male",42,"9",0,2,"Yes","active",28714.34,"retained","(700,710]","(40,45]","9"
"319","15677512","McEncroe",628,"Spain","Female",22,"3",0,1,"Yes","inactive",85426.28,"retained","(620,630]","(17,25]","3"
"320","15626114","Pearson",429,"France","Male",24,"4",95741.75,1,"Yes","inactive",46170.75,"retained","(420,430]","(17,25]","4"
"321","15810834","Gordon",525,"Spain","Female",57,"2",145965.33,1,"Yes","active",64448.36,"retained","(520,530]","(55,60]","2"
"322","15678910","Ts'ai",680,"France","Female",30,"8",141441.75,1,"Yes","active",16278.97,"retained","(670,680]","(25,30]","8"
"323","15694408","Lung",749,"France","Male",40,"1",139290.41,1,"Yes","inactive",182855.42,"exited","(740,750]","(35,40]","1"
"324","15585215","Yuan",763,"France","Female",31,"4",0,2,"No","inactive",50404.72,"retained","(760,770]","(30,35]","4"
"325","15682757","Pardey",734,"France","Male",30,"3",0,2,"Yes","inactive",107640.25,"retained","(730,740]","(25,30]","3"
"326","15736601","Tai",716,"France","Male",35,"4",144428.87,1,"Yes","inactive",134132.65,"retained","(710,720]","(30,35]","4"
"327","15601848","Scott",594,"France","Male",35,"2",0,2,"Yes","inactive",103480.69,"retained","(590,600]","(30,35]","2"
"328","15736008","Hunter",644,"France","Female",46,"9",95441.27,1,"Yes","inactive",108761.05,"exited","(640,650]","(45,50]","9"
"329","15669064","Mazzanti",671,"Germany","Male",35,"1",144848.74,1,"Yes","active",179012.3,"retained","(670,680]","(30,35]","1"
"330","15624528","L?",664,"Germany","Male",26,"7",116244.14,2,"Yes","active",95145.14,"retained","(660,670]","(25,30]","7"
"331","15598493","Beach",656,"France","Male",50,"7",0,2,"No","active",72143.44,"retained","(650,660]","(45,50]","7"
"332","15601274","Hsieh",667,"Spain","Female",40,"1",146502.07,1,"Yes","inactive",19162.89,"retained","(660,670]","(35,40]","1"
"333","15702669","Faulkner",663,"Germany","Male",44,"2",117028.6,2,"No","active",144680.18,"retained","(660,670]","(40,45]","2"
"334","15728669","Knowles",584,"Germany","Female",30,"8",112013.81,1,"Yes","inactive",177772.03,"exited","(580,590]","(25,30]","8"
"335","15742668","Day",626,"Spain","Female",37,"6",108269.37,1,"Yes","inactive",5597.94,"retained","(620,630]","(35,40]","6"
"336","15697441","Hsueh",485,"France","Male",29,"7",182123.79,1,"Yes","inactive",116828.51,"exited","(480,490]","(25,30]","7"
"337","15740476","Tsao",659,"Germany","Female",32,"3",150923.74,2,"No","active",174652.51,"retained","(650,660]","(30,35]","3"
"338","15648064","Kennedy",649,"France","Male",33,"2",0,2,"Yes","inactive",2010.98,"retained","(640,650]","(30,35]","2"
"339","15636624","Nwabugwu",805,"Spain","Female",39,"5",165272.13,1,"Yes","inactive",14109.85,"exited","(800,810]","(35,40]","5"
"340","15807923","Young",716,"Germany","Female",39,"10",115301.31,1,"Yes","inactive",43527.4,"exited","(710,720]","(35,40]","10"
"341","15745844","Kerr",642,"Germany","Female",40,"6",129502.49,2,"No","active",86099.23,"exited","(640,650]","(35,40]","6"
"342","15786170","Tien",659,"France","Male",31,"4",118342.26,1,"No","inactive",161574.19,"retained","(650,660]","(30,35]","4"
"343","15681081","Marrero",545,"Spain","Female",47,"5",0,2,"Yes","active",38970.14,"retained","(540,550]","(45,50]","5"
"344","15684484","White",543,"France","Male",22,"8",0,2,"No","inactive",127587.22,"retained","(540,550]","(17,25]","8"
"345","15785869","Pisano",718,"France","Female",25,"7",0,2,"Yes","inactive",30380.12,"retained","(710,720]","(17,25]","7"
"346","15763859","Brown",840,"France","Female",43,"7",0,2,"Yes","inactive",90908.95,"retained","(830,840]","(40,45]","7"
"347","15658935","Freeman",630,"Germany","Female",34,"9",106937.05,2,"Yes","inactive",138275.01,"retained","(620,630]","(30,35]","9"
"348","15747358","Russell",643,"Germany","Male",59,"3",170331.37,1,"Yes","active",32171.79,"retained","(640,650]","(55,60]","3"
"349","15735203","Seleznyov",654,"Germany","Female",32,"1",114510.85,1,"Yes","active",126143.23,"retained","(650,660]","(30,35]","1"
"350","15576256","Yusupova",582,"France","Male",39,"5",0,2,"Yes","active",129892.93,"retained","(580,590]","(35,40]","5"
"351","15659420","Foley",659,"Spain","Male",32,"3",107594.11,2,"Yes","active",102416.84,"retained","(650,660]","(30,35]","3"
"352","15593365","Shih",762,"Spain","Male",39,"2",81273.13,1,"Yes","active",18719.67,"retained","(760,770]","(35,40]","2"
"353","15777352","Ikedinachukwu",568,"Spain","Female",32,"7",169399.6,1,"Yes","inactive",61936.22,"retained","(560,570]","(30,35]","7"
"354","15812007","Power",670,"Spain","Male",25,"6",0,2,"Yes","active",78358.94,"retained","(660,670]","(17,25]","6"
"355","15625461","Amos",613,"France","Female",45,"1",187841.99,2,"Yes","active",147224.27,"retained","(610,620]","(40,45]","1"
"356","15739438","Reed",539,"France","Male",30,"0",0,2,"Yes","inactive",160979.66,"retained","(530,540]","(25,30]","0"
"357","15611759","Simmons",850,"Spain","Female",57,"8",126776.3,2,"Yes","active",132298.49,"retained","(840,850]","(55,60]","8"
"358","15661629","Ricci",522,"Spain","Male",34,"9",126436.29,1,"Yes","inactive",174248.52,"exited","(520,530]","(30,35]","9"
